id,start_academic_year,provider_name,provider_code,provider_ukprn,partner_name,partner_reference,partner_type,school_name,school_urn,subject_name
143c3ca1-7454-4493-9125-9930ec19096f,2021,University of Worcester,W80,10007139,,,,Abberley Parochial VC Primary School,116780,Primary
3786347d-e6a0-43d1-ae07-3339a31fa633,2021,Birmingham City University,B25,10007140,,,,Abbey Catholic Primary School,147669,Music
b59577ba-c813-4e7d-8592-a6059a81bba1,2021,Birmingham City University,B25,10007140,,,,Abbey Catholic Primary School,147669,Primary
b74f43c1-8203-49a3-8091-2632d8c4811f,2021,University of Wolverhampton,W75,10007166,,,,Abbey Catholic Primary School,147669,Biology
dafc5397-9b6b-408b-875f-01112a2d98cf,2021,Canterbury Christ Church University,C10,10001143,,,,Abbey Court Foundation Special School,119052,Primary
9da22561-2e77-44b2-919f-0aa15ea5a54d,2021,Leeds Beckett University,L27,10003861,,,,Abbeyfield Primary Academy,143052,Primary
3e895b6d-e206-492b-946e-5d12080ca090,2021,Sheffield Hallam University,S21,10005790,Silverdale School,139167,school,Abbeyfield Primary Academy,143052,Primary
9c41cec3-a739-4a46-a975-36e971260ac3,2021,Sheffield Hallam University,S21,10005790,Tinsley Meadows Primary School,142749,school,Abbeyfield Primary Academy,143052,Primary
afc0cd02-f396-44cd-8af4-67d334df5028,2021,Sheffield Hallam University,S21,10005790,,,,Abbeyfield Primary Academy,143052,Primary
e8f7b3c6-02b5-4667-a803-ad03aa097a84,2021,Bath Spa University,B20,10000571,,,,Abbeyfield School,131969,Geography
00d24e2d-d0cc-401c-b975-101d9973e040,2021,Bath Spa University,B20,10000571,,,,Abbeyfield School,131969,History
b2caefdb-ec5d-428a-8dd6-963a2d40d430,2021,Bath Spa University,B20,10000571,,,,Abbeyfield School,131969,Modern languages
a756a144-7e82-408d-aea5-cf604c33a245,2021,Bath Spa University,B20,10000571,,,,Abbeyfield School,131969,Physics
91baffe8-ef17-47d0-94e3-c61578764e1c,2021,Coventry University,C85,10001726,,,,Abbeyfield School,138858,Mathematics
870cc74c-5610-4ed9-af19-6409fd2cd76c,2021,Northampton Teacher Training Partnership ,N42,10031382,,,,Abbeyfield School,138858,English
6fc244f2-3ea7-4759-9369-d51a6ad73ed4,2021,The Grand Union Training Partnership,G60,10058513,,,,Abbeyfield School,138858,English
6d3c8bb4-440a-4762-a424-b40769b4e8fc,2021,"University of the West of England, Bristol",B80,10007164,,,,Abbeyfield School,131969,English
b25cedf9-536f-46ff-abdf-4a214ac1773d,2021,University of Warwick,W20,10007163,Ash Green School,137781,school,Abbeyfield School,138858,Physics
c2e4a061-16dc-49ef-b606-8a1e9ef95af0,2021,University of Warwick,W20,10007163,,,,Abbeyfield School,138858,English
15fdc19d-470f-47e7-910b-05b3aa08afc7,2021,Bradford College,B60,10000840,,,,Abbey Green Nursery School,107188,Primary
b844f1df-5d38-43bc-82c2-983177d769e3,2021,The Manchester Metropolitan University,M40,10004180,,,,Abbey Hey Primary Academy,139404,Primary
ad33b56c-6890-4c7a-9429-49090fb142da,2021,Staffordshire University,S72,10006299,,,,Abbey Hulton Primary School,123989,Primary
98b90610-937c-4f52-9e49-7ced7a3ad8a8,2021,Staffordshire University,S72,10006299,,,,Abbey Hulton Primary School,146487,Primary
442c11c6-61ab-4d35-a034-826eeea087ca,2021,University of Sunderland,S84,10007159,,,,Abbey Infants' School,136988,Primary
b81b8db7-ef00-4e7f-a723-89372fa412bd,2021,University of Wolverhampton,W75,10007166,,,,Abbey Junior School,103929,Primary
43907165-4e6b-44b5-bd61-4bcdb6b79aa2,2021,Coventry University,C85,10001726,,,,Abbeymead Primary School,115601,Primary
